,도시이름,날짜,요일한글,방문객한글,방문자수
0,전주시 완산구,20210114,목요일,외지인(b),77896.0
1,전주시 완산구,20210116,토요일,외지인(b),107348.5
2,전주시 완산구,20210115,금요일,외지인(b),85298.5
3,전주시 완산구,20210117,일요일,외지인(b),81452.0
4,전주시 완산구,20210118,월요일,외지인(b),66619.0
5,전주시 완산구,20210120,수요일,외지인(b),83083.0
6,전주시 완산구,20210119,화요일,외지인(b),78725.5
7,전주시 완산구,20210121,목요일,외지인(b),81144.0
8,전주시 완산구,20210122,금요일,외지인(b),89782.0
9,전주시 완산구,20210105,화요일,외지인(b),66671.5
10,전주시 완산구,20210104,월요일,외지인(b),66559.5
11,전주시 완산구,20210106,수요일,외지인(b),66951.5
12,전주시 완산구,20210107,목요일,외지인(b),49084.0
13,전주시 완산구,20210108,금요일,외지인(b),63759.5
14,전주시 완산구,20210109,토요일,외지인(b),82477.5
15,전주시 완산구,20210110,일요일,외지인(b),64197.0
16,전주시 완산구,20210111,월요일,외지인(b),69314.0
17,전주시 완산구,20210113,수요일,외지인(b),74998.0
18,전주시 완산구,20210112,화요일,외지인(b),71221.5
19,전주시 완산구,20210201,월요일,외지인(b),68617.5
20,전주시 완산구,20210131,일요일,외지인(b),98136.5
21,전주시 완산구,20210203,수요일,외지인(b),73157.0
22,전주시 완산구,20210202,화요일,외지인(b),70994.0
23,전주시 완산구,20210204,목요일,외지인(b),74074.0
24,전주시 완산구,20210206,토요일,외지인(b),108696.0
25,전주시 완산구,20210205,금요일,외지인(b),86915.5
26,전주시 완산구,20210208,월요일,외지인(b),82232.5
27,전주시 완산구,20210207,일요일,외지인(b),90650.0
28,전주시 완산구,20210209,화요일,외지인(b),87958.5
29,전주시 완산구,20210210,수요일,외지인(b),103862.5
30,전주시 완산구,20210123,토요일,외지인(b),111737.5
31,전주시 완산구,20210124,일요일,외지인(b),92571.5
32,전주시 완산구,20210127,수요일,외지인(b),88259.5
33,전주시 완산구,20210126,화요일,외지인(b),82610.5
34,전주시 완산구,20210125,월요일,외지인(b),86632.0
35,전주시 완산구,20210129,금요일,외지인(b),91287.0
36,전주시 완산구,20210128,목요일,외지인(b),81014.5
37,전주시 완산구,20210130,토요일,외지인(b),116637.5
38,전주시 완산구,20210101,금요일,외지인(b),71953.0
39,전주시 완산구,20210103,일요일,외지인(b),66521.0
40,전주시 완산구,20210102,토요일,외지인(b),89463.5
41,전주시 완산구,20210226,금요일,외지인(b),107954.0
42,전주시 완산구,20210225,목요일,외지인(b),94514.0
43,전주시 완산구,20210223,화요일,외지인(b),94902.5
44,전주시 완산구,20210222,월요일,외지인(b),96246.5
45,전주시 완산구,20210227,토요일,외지인(b),138827.5
46,전주시 완산구,20210407,수요일,외지인(b),71400.0
47,전주시 완산구,20210212,금요일,외지인(b),137364.5
48,전주시 완산구,20210301,월요일,외지인(b),87738.0
49,전주시 완산구,20210211,목요일,외지인(b),122839.5
50,전주시 완산구,20210228,일요일,외지인(b),134809.5
51,전주시 완산구,20210214,일요일,외지인(b),97342.0
